Tid;Lufttemperatur(°C)
2017-02-01 11:30;    -3,090
2017-02-01 11:45;    -2,990
2017-02-01 12:00;    -2,720
2017-02-01 12:15;    -2,120
2017-02-01 12:30;    -2,370
2017-02-01 12:45;    -1,720
2017-02-01 13:00;    -1,550
2017-02-01 13:15;    -1,270
2017-02-01 13:30;    -1,010
2017-02-01 13:45;    -1,090
2017-02-01 14:00;    -1,110
2017-02-01 14:15;    -1,390
2017-02-01 14:30;    -0,990
2017-02-01 14:45;    -1,090
2017-02-01 15:00;    -0,690
2017-02-01 15:15;    -0,580
2017-02-01 15:30;    -0,700
2017-02-01 15:45;    -0,900
2017-02-01 16:00;    -0,810
2017-02-01 16:15;    -1,210
2017-02-01 16:30;    -0,830
2017-02-01 16:45;    -1,210
2017-02-01 17:00;    -1,370
2017-02-01 17:15;    -1,350
2017-02-01 17:30;    -1,110
2017-02-01 17:45;    -0,970
2017-02-01 18:00;    -1,170
2017-02-01 18:15;    -1,110
2017-02-01 18:30;    -1,150
2017-02-01 18:45;    -0,990
2017-02-01 19:00;    -0,700
2017-02-01 19:15;    -0,980
2017-02-01 19:30;    -0,870
2017-02-01 19:45;    -0,890
2017-02-01 20:00;    -0,880
2017-02-01 20:15;    -1,040
2017-02-01 20:30;    -0,930
2017-02-01 20:45;    -1,190
2017-02-01 21:00;    -1,020
2017-02-01 21:15;    -1,190
2017-02-01 21:30;    -1,260
2017-02-01 21:45;    -1,330
2017-02-01 22:00;    -1,190
2017-02-01 22:15;    -1,090
2017-02-01 22:30;    -0,850
2017-02-01 22:45;    -0,870
2017-02-01 23:00;    -1,050
2017-02-01 23:15;    -0,910
2017-02-01 23:30;    -0,500
2017-02-01 23:45;    -0,640
2017-02-02 00:00;    -0,390
2017-02-02 00:15;    -0,480
2017-02-02 00:30;    -0,750
2017-02-02 00:45;    -0,950
2017-02-02 01:00;    -0,760
2017-02-02 01:15;    -1,170
2017-02-02 01:30;    -1,030
2017-02-02 01:45;    -0,950
2017-02-02 02:00;    -1,110
2017-02-02 02:15;    -1,050
2017-02-02 02:30;    -1,290
2017-02-02 02:45;    -1,510
2017-02-02 03:00;    -2,150
2017-02-02 03:15;    -2,450
2017-02-02 03:30;    -2,320
2017-02-02 03:45;    -1,900
2017-02-02 04:00;    -2,810
2017-02-02 04:15;    -2,710
2017-02-02 04:30;    -1,840
2017-02-02 04:45;    -2,290
2017-02-02 05:00;    -2,450
2017-02-02 05:15;    -2,160
2017-02-02 05:30;    -2,800
2017-02-02 05:45;    -2,910
2017-02-02 06:00;    -2,720
2017-02-02 06:15;    -2,930
2017-02-02 06:30;    -3,080
2017-02-02 06:45;    -3,090
2017-02-02 07:00;    -2,910
2017-02-02 07:15;    -1,530
2017-02-02 07:30;    -2,570
2017-02-02 07:45;    -2,010
2017-02-02 08:00;    -1,700
2017-02-02 08:15;    -1,820
2017-02-02 08:30;    -1,720
2017-02-02 08:45;    -1,250
2017-02-02 09:00;    -1,740
2017-02-02 09:15;    -1,660
2017-02-02 09:30;    -1,600
2017-02-02 09:45;    -1,260
2017-02-02 10:00;    -1,340
2017-02-02 10:15;    -1,330
2017-02-02 10:30;    -1,320
2017-02-02 10:45;    -1,080
2017-02-02 11:00;    -0,600
2017-02-02 11:15;    -0,160
2017-02-02 11:30;     0,080
2017-02-02 11:45;     0,020
2017-02-02 12:00;    -0,050
2017-02-02 12:15;    -0,160
2017-02-02 12:30;    -0,160
2017-02-02 12:45;     1,110
2017-02-02 13:00;     0,730
2017-02-02 13:15;     0,790
2017-02-02 13:30;     0,580
2017-02-02 13:45;     0,390
2017-02-02 14:00;     0,190
2017-02-02 14:15;     0,370
2017-02-02 14:30;     1,060
2017-02-02 14:45;     1,440
2017-02-02 15:00;     1,280
2017-02-02 15:15;     1,320
2017-02-02 15:30;     1,080
2017-02-02 15:45;     1,380
2017-02-02 16:00;     1,130
2017-02-02 16:15;     0,880
2017-02-02 16:30;     0,670
2017-02-02 16:45;     0,750
2017-02-02 17:00;     0,700
2017-02-02 17:15;     0,650
2017-02-02 17:30;     0,240
2017-02-02 17:45;     0,520
2017-02-02 18:00;     0,510
2017-02-02 18:15;     0,770
2017-02-02 18:30;     0,610
2017-02-02 18:45;     0,470
2017-02-02 19:00;    -0,010
2017-02-02 19:15;     0,600
2017-02-02 19:30;     0,230
2017-02-02 19:45;     0,410
2017-02-02 20:00;     0,760
2017-02-02 20:15;     0,520
2017-02-02 20:30;    -0,020
2017-02-02 20:45;     0,130
2017-02-02 21:00;     0,000
2017-02-02 21:15;    -0,300
2017-02-02 21:30;     0,500
2017-02-02 21:45;    -0,060
2017-02-02 22:00;    -0,210
2017-02-02 22:15;    -0,220
2017-02-02 22:30;    -0,140
2017-02-02 22:45;     0,610
2017-02-02 23:00;     0,510
2017-02-02 23:15;     0,170
2017-02-02 23:30;     0,250
2017-02-02 23:45;     0,070
2017-02-03 00:00;     0,220
2017-02-03 00:15;     0,410
2017-02-03 00:30;     0,470
2017-02-03 00:45;     0,250
2017-02-03 01:00;     0,290
2017-02-03 01:15;     0,050
2017-02-03 01:30;     0,060
2017-02-03 01:45;     0,320
2017-02-03 02:00;     0,230
2017-02-03 02:15;     0,030
2017-02-03 02:30;     0,330
2017-02-03 02:45;     0,230
2017-02-03 03:00;     0,000
2017-02-03 03:15;     0,330
2017-02-03 03:30;     0,290
2017-02-03 03:45;     0,290
2017-02-03 04:00;     0,230
2017-02-03 04:15;     0,520
2017-02-03 04:30;     0,390
2017-02-03 04:45;     0,960
2017-02-03 05:00;     0,850
2017-02-03 05:15;     0,710
2017-02-03 05:30;     0,970
2017-02-03 05:45;     0,770
2017-02-03 06:00;     0,850
2017-02-03 06:15;     0,950
2017-02-03 06:30;     1,580
2017-02-03 06:45;     0,850
2017-02-03 07:00;     0,830
2017-02-03 07:15;     0,940
2017-02-03 07:30;     0,530
2017-02-03 07:45;     0,210
2017-02-03 08:00;     0,230
2017-02-03 08:15;     0,150
2017-02-03 08:30;    -0,420
2017-02-03 08:45;    -0,310
2017-02-03 09:00;     0,060
2017-02-03 09:15;     0,330
2017-02-03 09:30;     0,340
2017-02-03 09:45;     0,940
2017-02-03 10:00;     0,690
2017-02-03 10:15;     1,010
2017-02-03 10:30;     1,220
2017-02-03 10:45;     1,170
2017-02-03 11:00;     1,740
2017-02-03 11:15;     1,750
2017-02-03 11:30;     1,860
2017-02-03 11:45;     1,930
2017-02-03 12:00;     1,320
2017-02-03 12:15;     1,200
2017-02-03 12:30;     0,870
2017-02-03 12:45;     1,240
2017-02-03 13:00;     1,860
2017-02-03 13:15;     1,520
2017-02-03 13:30;     2,710
2017-02-03 13:45;     2,950
2017-02-03 14:00;     2,730
2017-02-03 14:15;     2,450
2017-02-03 14:30;     2,610
2017-02-03 14:45;     2,850
2017-02-03 15:00;     2,810
2017-02-03 15:15;     2,610
2017-02-03 15:30;     2,520
2017-02-03 15:45;     2,290
2017-02-03 16:00;     1,780
2017-02-03 16:15;     2,030
2017-02-03 16:30;     2,030
2017-02-03 16:45;     2,110
2017-02-03 17:00;     2,090
2017-02-03 17:15;     2,250
2017-02-03 17:30;     1,490
2017-02-03 17:45;     1,640
2017-02-03 18:00;     1,300
2017-02-03 18:15;     1,450
2017-02-03 18:30;     1,740
2017-02-03 18:45;     1,560
2017-02-03 19:00;     2,480
2017-02-03 19:15;     1,700
2017-02-03 19:30;     1,420
2017-02-03 19:45;     1,680
2017-02-03 20:00;     1,430
2017-02-03 20:15;     1,380
2017-02-03 20:30;     1,700
2017-02-03 20:45;     1,380
2017-02-03 21:00;     1,250
2017-02-03 21:15;     1,930
2017-02-03 21:30;     1,840
2017-02-03 21:45;     1,260
2017-02-03 22:00;     0,800
2017-02-03 22:15;     1,560
2017-02-03 22:30;     1,240
2017-02-03 22:45;     1,500
2017-02-03 23:00;     1,340
2017-02-03 23:15;     1,180
2017-02-03 23:30;     1,140
2017-02-03 23:45;     1,450
2017-02-04 00:00;     1,140
2017-02-04 00:15;     1,280
2017-02-04 00:30;     1,540
2017-02-04 00:45;     1,510
2017-02-04 01:00;     1,350
2017-02-04 01:15;     2,190
2017-02-04 01:30;     1,740
2017-02-04 01:45;     1,560
2017-02-04 02:00;     1,160
2017-02-04 02:15;     1,340
2017-02-04 02:30;     1,740
2017-02-04 02:45;     1,630
2017-02-04 03:00;     1,360
2017-02-04 03:15;     1,340
2017-02-04 03:30;     1,670
2017-02-04 03:45;     2,150
2017-02-04 04:00;     1,670
2017-02-04 04:15;     1,340
2017-02-04 04:30;     1,340
2017-02-04 04:45;     1,330
2017-02-04 05:00;     1,400
2017-02-04 05:15;     0,930
2017-02-04 05:30;     0,930
2017-02-04 05:45;     1,140
2017-02-04 06:00;     1,060
2017-02-04 06:15;     2,070
2017-02-04 06:30;     1,760
2017-02-04 06:45;     2,180
2017-02-04 07:00;     2,080
2017-02-04 07:15;     1,490
2017-02-04 07:30;     1,990
2017-02-04 07:45;     2,310
2017-02-04 08:00;     1,650
2017-02-04 08:15;     1,880
2017-02-04 08:30;     2,240
2017-02-04 08:45;     2,030
2017-02-04 09:00;     2,710
2017-02-04 09:15;     2,430
2017-02-04 09:30;     2,250
2017-02-04 09:45;     3,320
2017-02-04 10:00;     4,640
2017-02-04 10:15;     4,190
2017-02-04 10:30;     4,270
2017-02-04 10:45;     4,550
2017-02-04 11:00;     5,040
2017-02-04 11:15;     4,520
2017-02-04 11:30;     4,940
2017-02-04 11:45;     4,660
2017-02-04 12:00;     4,980
2017-02-04 12:15;     5,200
2017-02-04 12:30;     5,550
2017-02-04 12:45;     5,880
2017-02-04 13:00;     5,400
2017-02-04 13:15;     5,380
2017-02-04 13:30;     5,320
2017-02-04 13:45;     4,990
2017-02-04 14:00;     5,320
2017-02-04 14:15;     4,750
2017-02-04 14:30;     4,880
2017-02-04 14:45;     4,370
2017-02-04 15:00;     4,790
2017-02-04 15:15;     4,450
2017-02-04 15:30;     4,210
2017-02-04 15:45;     4,050
2017-02-04 16:00;     4,420
2017-02-04 16:15;     3,960
2017-02-04 16:30;     3,570
2017-02-04 16:45;     3,990
2017-02-04 17:00;     4,130
2017-02-04 17:15;     1,970
2017-02-04 17:30;     1,910
2017-02-04 17:45;     1,860
2017-02-04 18:00;     2,640
2017-02-04 18:15;     2,700
2017-02-04 18:30;     2,750
2017-02-04 18:45;     1,060
2017-02-04 19:00;     0,770
2017-02-04 19:15;     1,340
2017-02-04 19:30;     0,490
2017-02-04 19:45;     0,990
2017-02-04 20:00;    -0,210
2017-02-04 20:15;     0,310
2017-02-04 20:30;     0,250
2017-02-04 20:45;     0,870
2017-02-04 21:00;     0,230
2017-02-04 21:15;    -0,550
2017-02-04 21:30;    -0,220
2017-02-04 21:45;     0,210
2017-02-04 22:00;     0,270
2017-02-04 22:15;     0,290
2017-02-04 22:30;     1,740
2017-02-04 22:45;     1,480
2017-02-04 23:00;     1,500
2017-02-04 23:15;     1,000
2017-02-04 23:30;     0,980
2017-02-04 23:45;     0,660
2017-02-05 00:00;     0,850
2017-02-05 00:15;     0,150
2017-02-05 00:30;     0,250
2017-02-05 00:45;     0,100
2017-02-05 01:00;     0,220
2017-02-05 01:15;    -0,180
2017-02-05 01:30;    -0,030
2017-02-05 01:45;    -0,070
2017-02-05 02:00;     0,100
2017-02-05 02:15;    -0,180
2017-02-05 02:30;     0,170
2017-02-05 02:45;    -0,090
2017-02-05 03:00;    -0,300
2017-02-05 03:15;    -0,060
2017-02-05 03:30;    -0,530
2017-02-05 03:45;     0,130
2017-02-05 04:00;     0,330
2017-02-05 04:15;    -0,100
2017-02-05 04:30;    -0,830
2017-02-05 04:45;    -0,620
2017-02-05 05:00;    -0,480
2017-02-05 05:15;    -0,670
2017-02-05 05:30;    -0,650
2017-02-05 05:45;    -0,520
2017-02-05 06:00;    -1,210
2017-02-05 06:15;    -0,720
2017-02-05 06:30;    -0,950
2017-02-05 06:45;    -0,980
2017-02-05 07:00;    -0,890
2017-02-05 07:15;    -0,810
2017-02-05 07:30;    -0,580
2017-02-05 07:45;    -0,680
2017-02-05 08:00;    -1,410
2017-02-05 08:15;    -1,530
2017-02-05 08:30;    -2,280
2017-02-05 08:45;    -1,910
2017-02-05 09:00;    -1,700
2017-02-05 09:15;    -2,010
2017-02-05 09:30;    -0,680
2017-02-05 09:45;    -1,780
2017-02-05 10:00;    -0,460
2017-02-05 10:15;    -0,460
2017-02-05 10:30;    -0,440
2017-02-05 10:45;    -0,280
2017-02-05 11:00;    -0,680
2017-02-05 11:15;     0,170
2017-02-05 11:30;     0,210
2017-02-05 11:45;     0,480
2017-02-05 12:00;     0,730
2017-02-05 12:15;     1,200
2017-02-05 12:30;     1,030
2017-02-05 12:45;     1,330
2017-02-05 13:00;     1,680
2017-02-05 13:15;     1,840
2017-02-05 13:30;     2,220
2017-02-05 13:45;     2,330
2017-02-05 14:00;     2,580
2017-02-05 14:15;     1,810
2017-02-05 14:30;     1,510
2017-02-05 14:45;     0,980
2017-02-05 15:00;     1,650
2017-02-05 15:15;     1,410
2017-02-05 15:30;     1,030
2017-02-05 15:45;     1,320
2017-02-05 16:00;     1,270
2017-02-05 16:15;     1,640
2017-02-05 16:30;     1,560
2017-02-05 16:45;     1,180
2017-02-05 17:00;     1,480
2017-02-05 17:15;     0,810
2017-02-05 17:30;     0,310
2017-02-05 17:45;     0,570
2017-02-05 18:00;    -0,120
2017-02-05 18:15;    -0,040
2017-02-05 18:30;     0,260
2017-02-05 18:45;     0,530
2017-02-05 19:00;     0,910
2017-02-05 19:15;     0,910
2017-02-05 19:30;     0,190
2017-02-05 19:45;     0,450
2017-02-05 20:00;     1,060
2017-02-05 20:15;     1,010
2017-02-05 20:30;     0,400
2017-02-05 20:45;     0,750
2017-02-05 21:00;     0,170
2017-02-05 21:15;     0,080
2017-02-05 21:30;     0,630
2017-02-05 21:45;     0,260
2017-02-05 22:00;     0,300
2017-02-05 22:15;     0,520
2017-02-05 22:30;     0,480
2017-02-05 22:45;     0,430
2017-02-05 23:00;     0,190
2017-02-05 23:15;     0,960
2017-02-05 23:30;     0,970
2017-02-05 23:45;     0,160
2017-02-06 00:00;    -0,020
2017-02-06 00:15;     0,190
2017-02-06 00:30;     0,220
2017-02-06 00:45;    -0,030
2017-02-06 01:00;     0,810
2017-02-06 01:15;     0,940
2017-02-06 01:30;     1,070
2017-02-06 01:45;     0,600
2017-02-06 02:00;     0,990
2017-02-06 02:15;     0,570
2017-02-06 02:30;     1,030
2017-02-06 02:45;     0,740
2017-02-06 03:00;     0,500
2017-02-06 03:15;     0,820
2017-02-06 03:30;     1,370
2017-02-06 03:45;     1,400
2017-02-06 04:00;     1,160
2017-02-06 04:15;     1,180
2017-02-06 04:30;     1,280
2017-02-06 04:45;     0,930
2017-02-06 05:00;     0,650
2017-02-06 05:15;     1,680
2017-02-06 05:30;     0,850
2017-02-06 05:45;     1,370
2017-02-06 06:00;     0,570
2017-02-06 06:15;     1,080
2017-02-06 06:30;     0,780
2017-02-06 06:45;     1,320
2017-02-06 07:00;     1,420
2017-02-06 07:15;     1,160
2017-02-06 07:30;     1,500
2017-02-06 07:45;     1,290
2017-02-06 08:00;     1,030
2017-02-06 08:15;     1,220
2017-02-06 08:30;     0,670
2017-02-06 08:45;     0,650
2017-02-06 09:00;     0,470
2017-02-06 09:15;     0,790
2017-02-06 09:30;     0,910
2017-02-06 09:45;     0,980
2017-02-06 10:00;     0,910
2017-02-06 10:15;     0,870
2017-02-06 10:30;     1,060
2017-02-06 10:45;     0,950
2017-02-06 11:00;     1,420
2017-02-06 11:15;     1,180
2017-02-06 11:30;     1,010
2017-02-06 11:45;     1,080
2017-02-06 12:00;     1,360
2017-02-06 12:15;     1,380
2017-02-06 12:30;     1,340
2017-02-06 12:45;     1,690
2017-02-06 13:00;     1,580
2017-02-06 13:15;     1,640
2017-02-06 13:30;     1,600
2017-02-06 13:45;     1,540
2017-02-06 14:00;     1,580
2017-02-06 14:15;     1,660
2017-02-06 14:30;     1,570
2017-02-06 14:45;     1,320
2017-02-06 15:00;     1,500
2017-02-06 15:15;     1,340
2017-02-06 15:30;     1,090
2017-02-06 15:45;     0,990
2017-02-06 16:00;     0,970
2017-02-06 16:15;     0,830
2017-02-06 16:30;     0,490
2017-02-06 16:45;    -0,130
2017-02-06 17:00;    -0,730
2017-02-06 17:15;     0,300
2017-02-06 17:30;    -0,210
2017-02-06 17:45;     0,060
2017-02-06 18:00;    -0,020
2017-02-06 18:15;    -0,160
2017-02-06 18:30;    -0,460
2017-02-06 18:45;    -0,440
2017-02-06 19:00;    -0,590
2017-02-06 19:15;    -0,810
2017-02-06 19:30;    -0,720
2017-02-06 19:45;    -0,970
2017-02-06 20:00;    -1,270
2017-02-06 20:15;    -1,340
2017-02-06 20:30;    -2,000
2017-02-06 20:45;    -1,990
2017-02-06 21:00;    -2,010
2017-02-06 21:15;    -2,320
2017-02-06 21:30;    -2,730
2017-02-06 21:45;    -2,670
2017-02-06 22:00;    -2,390
2017-02-06 22:15;    -2,640
2017-02-06 22:30;    -2,970
2017-02-06 22:45;    -2,910
2017-02-06 23:00;    -2,990
2017-02-06 23:15;    -2,910
2017-02-06 23:30;    -2,850
2017-02-06 23:45;    -3,220
2017-02-07 00:00;    -3,400
2017-02-07 00:15;    -3,680
2017-02-07 00:30;    -3,920
2017-02-07 00:45;    -3,650
2017-02-07 01:00;    -3,720
2017-02-07 01:15;    -3,970
2017-02-07 01:30;    -4,060
2017-02-07 01:45;    -3,970
2017-02-07 02:00;    -4,260
2017-02-07 02:15;    -4,330
2017-02-07 02:30;    -4,070
2017-02-07 02:45;    -4,170
2017-02-07 03:00;    -4,390
2017-02-07 03:15;    -4,330
2017-02-07 03:30;    -4,320
2017-02-07 03:45;    -4,290
2017-02-07 04:00;    -4,490
2017-02-07 04:15;    -4,620
2017-02-07 04:30;    -4,340
2017-02-07 04:45;    -4,940
2017-02-07 05:00;    -4,550
2017-02-07 05:15;    -4,770
2017-02-07 05:30;    -5,470
2017-02-07 05:45;    -5,570
2017-02-07 06:00;    -5,760
2017-02-07 06:15;    -5,550
2017-02-07 06:30;    -5,780
2017-02-07 06:45;    -5,670
2017-02-07 07:00;    -5,870
2017-02-07 07:15;    -5,340
2017-02-07 07:30;    -5,880
2017-02-07 07:45;    -5,770
2017-02-07 08:00;    -6,420
2017-02-07 08:15;    -6,150
2017-02-07 08:30;    -5,970
2017-02-07 08:45;    -5,710
2017-02-07 09:00;    -5,750
2017-02-07 09:15;    -6,860
2017-02-07 09:30;    -6,680
2017-02-07 09:45;    -7,160
2017-02-07 10:00;    -6,950
2017-02-07 10:15;    -5,520
2017-02-07 10:30;    -5,780
2017-02-07 10:45;    -5,020
2017-02-07 11:00;    -5,490
2017-02-07 11:15;    -4,230
2017-02-07 11:30;    -5,060
2017-02-07 11:45;    -4,800
2017-02-07 12:00;    -4,740
2017-02-07 12:15;    -4,670
2017-02-07 12:30;    -4,540
2017-02-07 12:45;    -4,740
2017-02-07 13:00;    -4,540
2017-02-07 13:15;    -4,270
2017-02-07 13:30;    -4,900
2017-02-07 13:45;    -5,330
2017-02-07 14:00;    -6,240
2017-02-07 14:15;    -6,600
2017-02-07 14:30;    -6,520
2017-02-07 14:45;    -7,570
2017-02-07 15:00;    -6,680
2017-02-07 15:15;    -6,540
2017-02-07 15:30;    -6,320
2017-02-07 15:45;    -6,860
2017-02-07 16:00;    -6,300
2017-02-07 16:15;    -8,140
2017-02-07 16:30;    -8,640
2017-02-07 16:45;    -8,200
2017-02-07 17:00;    -8,710
2017-02-07 17:15;    -9,220
2017-02-07 17:30;   -10,330
2017-02-07 17:45;   -10,270
2017-02-07 18:00;    -9,630
2017-02-07 18:15;    -9,750
2017-02-07 18:30;   -10,380
2017-02-07 18:45;    -9,420
2017-02-07 19:00;   -10,070
2017-02-07 19:15;   -10,030
2017-02-07 19:30;    -9,630
2017-02-07 19:45;   -10,070
2017-02-07 20:00;    -9,630
2017-02-07 20:15;   -11,030
2017-02-07 20:30;   -10,030
2017-02-07 20:45;   -10,200
2017-02-07 21:00;   -10,200
2017-02-07 21:15;   -10,660
2017-02-07 21:30;   -11,480
2017-02-07 21:45;    -8,690
2017-02-07 22:00;   -11,400
2017-02-07 22:15;   -10,730
2017-02-07 22:30;   -10,590
2017-02-07 22:45;   -11,960
2017-02-07 23:00;   -11,760
2017-02-07 23:15;   -12,070
2017-02-07 23:30;   -12,430
2017-02-07 23:45;   -12,110
2017-02-08 00:00;   -11,390
2017-02-08 00:15;   -12,130
2017-02-08 00:30;   -12,250
2017-02-08 00:45;   -12,410
2017-02-08 01:00;   -13,140
2017-02-08 01:15;   -13,020
2017-02-08 01:30;   -12,370
2017-02-08 01:45;   -12,870
2017-02-08 02:00;   -12,530
2017-02-08 02:15;   -11,990
2017-02-08 02:30;   -14,140
2017-02-08 02:45;   -13,510
2017-02-08 03:00;   -12,780
2017-02-08 03:15;   -13,000
2017-02-08 03:30;   -13,570
2017-02-08 03:45;   -12,980
2017-02-08 04:00;   -13,590
2017-02-08 04:15;   -14,060
2017-02-08 04:30;   -14,000
2017-02-08 04:45;   -12,940
2017-02-08 05:00;   -13,040
2017-02-08 05:15;   -13,390
2017-02-08 05:30;   -12,800
2017-02-08 05:45;   -12,340
2017-02-08 06:00;   -12,920
2017-02-08 06:15;   -12,300
2017-02-08 06:30;   -12,960
2017-02-08 06:45;   -13,220
2017-02-08 07:00;   -13,100
2017-02-08 07:15;   -12,620
2017-02-08 07:30;   -13,000
2017-02-08 07:45;   -14,410
2017-02-08 08:00;   -13,040
2017-02-08 08:15;   -13,020
2017-02-08 08:30;   -12,430
2017-02-08 08:45;   -13,180
2017-02-08 09:00;   -13,510
2017-02-08 09:15;   -14,200
2017-02-08 09:30;   -14,040
2017-02-08 09:45;   -12,190
2017-02-08 10:00;   -12,430
2017-02-08 10:15;   -12,330
2017-02-08 10:30;   -13,250
2017-02-08 10:45;   -11,620
2017-02-08 11:00;   -12,310
2017-02-08 11:15;   -12,350
2017-02-08 11:30;   -10,580
2017-02-08 11:45;   -12,090
2017-02-08 12:00;   -12,090
2017-02-08 12:15;   -10,660
2017-02-08 12:30;   -10,160
2017-02-08 12:45;    -9,400
2017-02-08 13:00;    -9,230
2017-02-08 13:15;    -7,780
2017-02-08 13:30;    -9,360
2017-02-08 13:45;    -9,590
2017-02-08 14:00;    -9,530
2017-02-08 14:15;    -9,790
2017-02-08 14:30;   -10,320
2017-02-08 14:45;   -10,360
2017-02-08 15:00;    -9,740
2017-02-08 15:15;    -9,990
2017-02-08 15:30;    -9,710
2017-02-08 15:45;   -10,030
2017-02-08 16:00;   -10,550
2017-02-08 16:15;   -10,220
2017-02-08 16:30;   -10,220
2017-02-08 16:45;   -10,830
2017-02-08 17:00;    -9,730
2017-02-08 17:15;   -10,340
2017-02-08 17:30;   -10,560
2017-02-08 17:45;   -11,210
2017-02-08 18:00;   -10,680
2017-02-08 18:15;   -12,470
2017-02-08 18:30;   -13,180
2017-02-08 18:45;   -12,210
2017-02-08 19:00;   -12,470
2017-02-08 19:15;   -10,980
2017-02-08 19:30;   -11,920
2017-02-08 19:45;   -10,970
2017-02-08 20:00;   -12,250
2017-02-08 20:15;   -12,110
2017-02-08 20:30;   -10,970
2017-02-08 20:45;   -11,660
2017-02-08 21:00;   -11,500
2017-02-08 21:15;   -12,840
2017-02-08 21:30;   -12,720
2017-02-08 21:45;   -11,620
2017-02-08 22:00;   -12,220
2017-02-08 22:15;   -12,470
2017-02-08 22:30;   -11,660
2017-02-08 22:45;   -11,980
2017-02-08 23:00;   -12,260
2017-02-08 23:15;   -12,240
2017-02-08 23:30;   -12,310
2017-02-08 23:45;   -12,130
2017-02-09 00:00;   -12,400
2017-02-09 00:15;   -12,570
2017-02-09 00:30;   -13,530
2017-02-09 00:45;   -12,410
2017-02-09 01:00;   -12,470
2017-02-09 01:15;   -13,240
2017-02-09 01:30;   -13,290
2017-02-09 01:45;   -11,440
2017-02-09 02:00;   -11,880
2017-02-09 02:15;   -13,350
2017-02-09 02:30;   -12,640
2017-02-09 02:45;   -12,440
2017-02-09 03:00;   -11,840
2017-02-09 03:15;   -13,020
2017-02-09 03:30;   -11,700
2017-02-09 03:45;   -12,960
2017-02-09 04:00;   -12,410
2017-02-09 04:15;   -13,330
2017-02-09 04:30;   -13,180
2017-02-09 04:45;   -12,390
2017-02-09 05:00;   -12,150
2017-02-09 05:15;   -14,260
2017-02-09 05:30;   -14,530
2017-02-09 05:45;   -13,220
2017-02-09 06:00;   -13,920
2017-02-09 06:15;   -13,630
2017-02-09 06:30;   -12,860
2017-02-09 06:45;   -13,040
2017-02-09 07:00;   -13,860
2017-02-09 07:15;   -12,850
2017-02-09 07:30;   -14,410
2017-02-09 07:45;   -14,510
2017-02-09 08:00;   -14,120
2017-02-09 08:15;   -13,830
2017-02-09 08:30; -9999,000
2017-02-09 08:45;   -13,450
2017-02-09 09:00;   -14,470
2017-02-09 09:15;   -14,120
2017-02-09 09:30;   -13,750
2017-02-09 09:45;   -14,390
2017-02-09 10:00;   -14,220
2017-02-09 10:15;   -13,820
2017-02-09 10:30;   -12,800
2017-02-09 10:45;   -11,480
2017-02-09 11:00;   -12,170
2017-02-09 11:15;   -11,940
2017-02-09 11:30;   -10,680
2017-02-09 11:45;   -10,240
2017-02-09 12:00;    -9,010
2017-02-09 12:15;    -9,320
2017-02-09 12:30;    -8,020
2017-02-09 12:45;    -8,120
2017-02-09 13:00;    -7,550
2017-02-09 13:15;    -7,560
2017-02-09 13:30;    -7,740
2017-02-09 13:45;    -7,230
2017-02-09 14:00;    -6,560
2017-02-09 14:15;    -7,840
2017-02-09 14:30;    -8,370
2017-02-09 14:45;    -8,610
2017-02-09 15:00;    -7,930
2017-02-09 15:15;    -7,410
2017-02-09 15:30;    -8,490
2017-02-09 15:45;    -8,370
2017-02-09 16:00;    -7,450
2017-02-09 16:15;    -8,070
2017-02-09 16:30;    -8,120
2017-02-09 16:45;    -8,270
2017-02-09 17:00;    -7,860
2017-02-09 17:15;    -7,760
2017-02-09 17:30;    -7,730
2017-02-09 17:45;    -7,470
2017-02-09 18:00;    -6,090
2017-02-09 18:15;    -3,800
2017-02-09 18:30;    -3,580
2017-02-09 18:45;    -3,900
2017-02-09 19:00;    -4,030
2017-02-09 19:15;    -3,680
2017-02-09 19:30;    -3,820
2017-02-09 19:45;    -3,780
2017-02-09 20:00;    -4,050
2017-02-09 20:15;    -4,310
2017-02-09 20:30;    -4,140
2017-02-09 20:45;    -3,680
2017-02-09 21:00;    -4,110
2017-02-09 21:15;    -4,410
2017-02-09 21:30;    -4,130
2017-02-09 21:45;    -4,600
2017-02-09 22:00;    -3,830
2017-02-09 22:15;    -3,700
2017-02-09 22:30;    -3,760
2017-02-09 22:45;    -3,670
2017-02-09 23:00;    -3,860
2017-02-09 23:15;    -3,660
2017-02-09 23:30;    -3,970
2017-02-09 23:45;    -3,660
2017-02-10 00:00;    -3,980
2017-02-10 00:15;    -4,350
2017-02-10 00:30;    -4,210
2017-02-10 00:45;    -4,100
2017-02-10 01:00;    -3,720
2017-02-10 01:15;    -4,110
2017-02-10 01:30;    -5,710
2017-02-10 01:45;    -5,400
2017-02-10 02:00;    -5,200
2017-02-10 02:15;    -5,150
2017-02-10 02:30;    -4,560
2017-02-10 02:45;    -4,920
2017-02-10 03:00;    -5,090
2017-02-10 03:15;    -4,960
2017-02-10 03:30;    -4,550
2017-02-10 03:45;    -4,890
2017-02-10 04:00;    -4,760
2017-02-10 04:15;    -5,100
2017-02-10 04:30;    -4,870
2017-02-10 04:45;    -5,160
2017-02-10 05:00;    -4,660
2017-02-10 05:15;    -5,400
2017-02-10 05:30;    -5,230
2017-02-10 05:45;    -5,640
2017-02-10 06:00;    -6,700
